,Overall Survival (Months)
RGS10,-0.015885055544239097
RGS11,-0.02829366495150907
RGS12,-0.005120790158920574
RGS13,-0.028756204175567738
RGS14,0.016115122492181444
RGS16,0.032712536978008015
RGS17,-0.03671920110289407
RGS18,-0.006045649551318412
RGS19,-0.015583957162845665
RGS1,-0.013427909098187195
RGS20,-0.07956015554693056
RGS21,-0.041393320022292186
RGS22,0.07656898106715053
RGS2,-0.0724323983175237
RGS3,0.049455026300183676
RGS4,-0.009062730131164392
RGS5,0.08859278016887973
RGS6,-0.007760927295291407
RGS7BP,0.20357766427231333
RGS7,-0.037398929658464516
RGS8,0.006384612353238542
RGS9BP,0.10107483676819533
RGS9,0.017978763878665437
RGSL1,0.01916667648965599
RHAG,0.003098883295781892
RHBDD1,-0.04981903845138233
RHBDD2,0.11183632759037308
RHBDD3,0.0353195313669365
RHBDF1,-0.06251832970784002
RHBDF2,-0.07909886772920216
RHBDL1,0.05636838487311519
RHBG,-0.009655588050493519
RHCE,0.08319718077185304
RHCG,-0.016865590918350146
RHD,0.027940702169837416
RHEBL1,0.05425773216037548
RHEB,-0.0025158915457420407
RHOA,-0.01185569547536368
RHOBTB1,-0.0005810444285963542
RHOBTB2,0.03343126455077151
RHOBTB3,0.0015243754090126845
RHOB,0.012623614726931109
RHOC,-0.053905085257525555
RHOD,-0.04341945689720946
RHOF,-0.11165122425770285
RHOG,0.04076434179073039
RHOH,0.022807801816700116
RHOJ,-0.014860819029827988
RHOQ,0.1383832199068484
RHOT1,0.008125193786145646
RHOT2,0.0778193087206654
RHOU,0.01227587472733698
RHOV,-0.09283451978947486
RHOXF1,-0.01569495067439225
RHOXF2B,0.07632511162974355
RHO,0.0074975845081377175
RHPN1,0.0949038209913603
RHPN2,-0.06712534196227377
RIBC1,0.11218515511768737
RIBC2,0.10151525381832893
RIC3,0.05953251335535627
RIC8A,0.00794493418418495
RIC8B,-0.08210655204116309
ARHGAP44,0.10115985906910421
RICTOR,-0.021921794730989142
RIF1,-0.11252847171435187
RILPL1,-0.036380973481384714
RILPL2,0.06942316323042375
RILP,0.0888806432939044
RIMBP2,-0.0055870640499387034
RIMBP3C,-0.019997527063793246
RIMBP3,-0.02403593610569967
RIMKLA,0.02274695897985478
RIMKLB,-0.07294098153264193
RIMS1,-0.05137684344310379
RIMS2,0.0006444157492719823
RIMS3,-0.07550540962177461
RIMS4,0.02991932476224628
RIN1,-0.09398994809396923
RIN2,-0.004918810814662323
RIN3,-0.024238462596308238
RING1,0.09302158445669409
RINL,0.017822219886963298
RINT1,0.013025614343121456
RIOK1,-0.0177926766574319
RIOK2,0.06566667158818851
RIOK3,-0.022632187714431734
RIPK1,-0.0260887349764219
RIPK2,-0.10501156655016342
RIPK3,0.028143434678956292
RIPK4,-0.018208916799599798
RIPPLY1,0.020792637391519635
RIPPLY2,-0.012107171480252072
RIT1,0.032279216379843184
RIT2,-0.02480674714900953
RLBP1,0.0804967853264412
RLF,-0.016621265752412004
RLIM,0.009692385211139755
RLN1,-0.0008130900432772725
RLN2,0.045326868348024324
RLN3,-0.02407080987843555
RLTPR,0.03734540828060484
RMI1,-0.008161596085376024
RMND1,-0.004053956309308456
RMND5A,0.0652773946055381
RMND5B,0.09018801022753026
RMRP,-0.01937265677898066
RMST,-0.04166840522160077
RNASE11,-0.03642661087686399
RNASE1,0.08047049306780739
RNASE2,-0.007243092759638914
RNASE3,-0.025366187877691723
RNASE4,0.023544788126527175
RNASE6,-0.010019995094697061
RNASE7,-0.020170394699788128
RNASE8,0.00039854758031063225
RNASE9,-0.008000776428683617
RNASEH1,0.00800607481811851
RNASEH2A,0.07416186890089271
RNASEH2B,0.04120154913902044
RNASEH2C,0.10473228235934326
RNASEK,0.1011016104204865
RNASEL,-0.01171306607548443
DROSHA,0.003502902882508093
RNASET2,-0.06567763494579566
RND1,-0.05252925862916808
RND2,0.07025500317682255
RND3,-0.07058193942373901
RNF103,0.014346242295037438
RNF10,-0.04878715729859026
RNF111,-0.11086024201420883
RNF112,-0.004531987099889312
RNF113A,0.09556956028066303
RNF113B,0.01995501882026328
RNF114,0.05173153840827803
RNF115,-0.04191715885543601
RNF11,0.012781731559572402
RNF121,-0.06245540714673989
RNF122,0.0732054866163698
RNF123,0.05542251954366278
RNF125,0.012173326562472542
RNF126P1,0.03886781833854714
RNF126,0.005944057084550649
RNF128,-0.07415725885307134
RNF130,0.13968982316114353
RNF133,0.03690676287072897
RNF135,0.007931978424855093
RNF138,0.00020244403722772535
RNF139,-0.010816854534862424
RNF13,-0.018030831823973657
RNF141,-0.04107427756858526
RNF144A,0.006205066158586254
RNF144B,0.08475564037612317
RNF145,0.06032931646051181
RNF146,-0.03578748610286951
RNF148,0.016205796046861842
RNF149,-0.054711792272356945
RNF14,0.011164190823704782
RNF150,-0.024743638745682743
RNF151,0.02932022447537853
RNF152,-0.00959822647036176
RNF157,0.014261766197328073
LTN1,-0.10605597383018918
RNF165,-0.03255707305167102
RNF166,0.07619115641994606
RNF167,0.048539369017805103
RNF168,-0.08064602947588125
RNF169,-0.10186651987724993
RNF170,-0.03058429135397564
RNF175,0.035655271331937355
RNF17,-0.04946187305789097
RNF180,0.16954071486027542
RNF181,0.09761403757381809
RNF182,-0.003114757831984577
RNF183,0.007541863729789387
RNF185,0.027907605959521475
RNF186,-0.01292397925983704
RNF187,0.10834554784056923
RNF19A,-0.065633427467181
RNF19B,-0.03099173922281212
RNF207,0.010362700773767334
RNF208,0.08086098041448506
RNF20,-0.05834824137828628
RNF212,-0.0106456866800633
RNF213,-0.12042833903582517
RNF214,-0.013215672392228829
RNF215,-0.0024261049960941044
RNF216P1,-0.003721210528035061
RNF216,0.0005483395975889971
RNF217,-0.06363305337140969
RNF219,0.028614369090792142
RNF220,0.0742517977657341
RNF222,-0.002815936867538471
RNF24,0.02344275994163266
RNF26,-0.00027458611442862245
RNF2,-6.282406327296167e-06
RNF31,0.08434400029842903
RNF32,0.057227654444824555
RNF34,-0.07626822303437819
RNF38,-0.017087676293813615
RNF39,-0.012874449831333583
RNF40,0.07125443349482624
RNF41,0.024207575822124842
RNF44,-0.044271167665081455
RNF4,-0.06553711776897758
RNF5,0.05143898328420623
RNF6,0.005447643159916283
RNF7,0.033282675111213265
RNF8,-0.0002744106293607212
RNFT1,-0.04120260720361013
RNFT2,0.00012770747965705416
RNGTT,-0.0428756532256379
RNH1,0.06975586679013762
RNLS,0.040150414079370395
RNMTL1,0.061200156514857516
RNMT,-0.05807686153519749
RNPC3,-0.04706109271373806
RNPEPL1,0.043217357562172445
RNPEP,-0.004039613926738597
RNPS1,0.077681145265067
RNU11,0.07554617394975939
RNU4ATAC,0.1315215804317471
RNU6ATAC,-0.005072978033919171
LAMTOR2,0.05028334838428461
ROBO1,-0.06329102639921293
ROBO2,0.01150748388007664
ROBO3,-0.005071492902787255
ROBO4,0.04892194605646721
ROCK1,-0.08379070365247221
ROCK2,-0.019796040279892804
PTBP3,-0.11321834566827634
ROGDI,0.09953927133454125
ROM1,0.18630396592782106
ROMO1,0.10377724582845588
ROPN1B,0.0675510690045353
ROPN1L,0.07273007909907171
ROPN1,0.025203818807101742
ROR1,-0.04287791140850421
ROR2,-0.041801063632716205
RORA,-0.04783846480410124
RORB,0.04692703769358083
RORC,0.013374146323769933
ROS1,-0.0426164369217432
LINC00632,0.008608898941122371
RP1L1,-0.040651900273162414
RP2,-0.0078075423797982725
RP9P,0.011607529369719838
RP9,0.034607102301734395
RPA1,-0.030881151343642867
RPA2,0.1058261659262051
RPA3,0.03217654033912122
RPA4,-0.026006084631317927
RPAIN,0.029012263916897395
RPAP1,-0.0012360799240664195
RPAP2,0.0083207585688079
RPAP3,-0.03947341501517969
RPE65,-0.08434797282734638
RPE,-0.060754690745560516
RPF1,0.10854841963083454
RPF2,0.056873783277005235
RPGRIP1L,0.025350749501026257
RPGRIP1,0.08949974054775889
RPGR,0.0348982841909062
RPH3AL,0.02631240106799282
RPH3A,0.03250707907193474
RPIA,0.15582252644152073
RPL10A,0.001721022794549032
RPL10L,0.03731687689934209
RPL10,-0.004963997740489499
RPL11,0.023474950191062105
RPL12,0.029355933763523735
RPL13AP17,0.21257979758633322
RPL13A,0.020654058295176043
RPL13P5,-0.009457357230767155
RPL13,0.03590952532470955
RPL14,0.0658763424156612
RPL15,0.04683394222734062
RPL17,0.00583193433103804
RPL18A,0.03211986050060647
RPL18,0.007945723718232009
RPL19,0.06051722019100926
RPL21,-0.018389946473635684
RPL22,-0.0015457197008567733
RPL23AP53,0.04994225023151508
RPL23AP7,0.021999308728211955
RPL23A,-0.03355968248380668
RPL23,0.06011057365171258
RPL24,0.04462505705520487
RPL26L1,0.040196287792725695
RPL26,-0.02030160101319677
RPL27A,0.02402094052308305
RPL27,0.01891388154765508
RPL28,0.020034598073183377
RPL29P2,-0.00701083172074575
RPL29,0.04120572459040361
RPL30,0.0021590841717874596
RPL31P11,0.006761242604679211
RPL31,0.004532733846362821
RPL32P3,-0.019321233327123457
RPL32,0.028269837903681306
RPL34,0.06523316056850256
RPL35A,0.030993903871736245
RPL35,0.03173687897247422
RPL36AL,0.036283726480665114
RPL36A,-0.005472436533167213
RPL36,0.030827276738211846
RPL37A,0.014798904166183239
RPL37,0.026416286267738957
RPL38,-0.0028528867838730335
RPL39L,-0.009624555810634882
RPL39,0.02068316659357826
RPL3L,0.02356620666180063
RPL3,0.023195864031472405
RPL41,-0.01806247633299206
RPL4,-0.010735444619176578
RPL5,0.03642902044427597
RPL6,-0.03676863631667973
RPL7A,0.00018385012616796748
RPL7L1,-0.035865386028643934
RPL7,0.015722380130064256
RPL8,0.059168182816245946
RPL9,-0.02370573031013823
RPLP0P2,-0.046140324692040574
RPLP0,-0.018954242030781786
RPLP1,0.03610424416019354
RPLP2,0.055679534661698483
RPN1,0.0699679306478465
RPN2,0.02069917785659813
RPP14,0.05914358323387237
RPP21,0.12920951473440903
RPP25,0.009770556492364933
RPP30,0.009605765962609529
RPP38,0.04195215829114017
RPP40,-0.001164863562586777
RPPH1,-0.01621772834722394
RPRD1A,0.005299485697324622
RPRD1B,-0.087753510119295
RPRD2,0.005982878914497503
RPRML,-0.016677473096984547
RPRM,0.1495701869102562
RPS10P7,-0.04481003748202554
RPS10,-0.005512857899715641
RPS11,0.006133143398438845
RPS12,-0.019435159181030573
RPS13,0.028736308531809984
RPS14,0.021371128007915307
RPS15A,-0.003979944363469294
RPS15,0.005969454697990071
RPS16,-0.017062713126111666
RPS17,-0.010022685783682976
RPS18,0.005408706254034386
RPS19BP1,0.0176224391171465
RPS19,0.01648151396982464
RPS20,0.0048825150609118125
RPS21,0.04407446884728303
RPS23,0.00820193512558643
RPS24,-0.002625976236185152
RPS25,0.023726841840969137
RPS26,0.005529942280858099
RPS27A,0.012887845421461309
RPS27L,0.039193480483271835
RPS27,-0.009439945080156406
RPS28,-0.013851585269984368
RPS29,-0.006971302542419901
RPS2,0.05028456382515276
RPS3A,0.007342819577624206
RPS3,-0.007911421046227248
RPS4X,0.007895903681845298
RPS5,-0.03563415013731956
RPS6KA1,0.10704487408710577
RPS6KA2,0.03581715522615977
RPS6KA3,-0.023560224226559283
RPS6KA4,-0.07335100270257879
RPS6KA5,-0.01098115310031358
RPS6KA6,-0.05088119818025986
RPS6KB1,-0.06659930252322063
RPS6KB2,0.06433178892918957
RPS6KC1,-0.06463150018465517
RPS6KL1,0.05606678530416819
RPS6,0.026368309150698405
RPS7,0.029648628441661044
RPS8,0.05511035926021383
RPS9,0.009079889634210452
RPSAP52,-0.03555770526517894
RPSAP58,0.010995789779821427
RPSA,0.007724613422155055
RPTN,-0.018513415379987602
RPTOR,-0.055521271495078565
RPUSD1,0.050985451711733215
RPUSD2,0.1155334303020604
RPUSD3,0.09090321819892903
RPUSD4,-0.0059441301884042026
RQCD1,-0.08821051497292394
RRAD,0.08501875136873274
RRAGA,0.09593040949605823
RRAGB,0.04179625079330347
RRAGC,-0.018151096361530783
RRAGD,0.1101130848446875
RRAS2,-0.021662511176585266
RRAS,-0.022604065073623014
RRBP1,0.0010024918087530765
RREB1,-0.06936733298192868
RRH,-0.04129195358437381
RRM1,-0.039034429479864116
RRM2B,0.04508944010713259
RRM2,-0.058992679068623904
RRN3P1,-0.010817590333406728
RRN3P2,-0.014194094580785658
RRN3P3,-0.019492498693433138
RRN3,0.008545558856146874
RRP12,0.014003247204604125
RRP15,-0.011070709199747838
RRP1B,-0.03656582061769326
RRP1,0.05105405570829806
RRP7A,0.08158092075639821
RRP7BP,0.021358796398615397
RRP8,0.06859668295900058
RRP9,0.07699363587664187
RRS1,0.07274297131376499
RS1,0.06237719870696749
RSAD1,0.05607557870848217
RSAD2,-0.012067554408690387
RSBN1L,0.0015381096837567853
RSBN1,-0.05411365238023821
RSC1A1,-0.027228648564414266
RSF1,-0.08253940336559341
RSL1D1,0.021294790956389507
RSL24D1,0.004232367867996778
RSPH10B2,0.07817393001004552
RSPH1,0.028240017254775703
RSPH3,-0.028973304954602673
RSPH4A,0.07666290416771818
RSPH6A,0.003628894775819494
RSPH9,0.07553344048966266
RSPO1,-0.02048057161215408
RSPO2,-0.030882462324543124
RSPO3,-0.0017053070267385583
RSPO4,-0.03717787236272776
RSPRY1,-0.07006359464909001
RSRC1,-0.11791036921977656
RSRC2,-0.06661579867352711
RSU1,0.01752359065262334
RTBDN,-0.004110482586015122
RTCA,-0.04898720906935844
RSPH14,0.07624393213190168
RTEL1,0.07137834599959306
RTF1,0.0199675570243442
RTKN2,-0.016282174811796238
RTKN,-0.001751808396099303
RTL1,-0.027871083015247614
RTN1,-0.001977148248648325
RTN2,-0.05153523059453601
RTN3,0.01769618070384115
RTN4IP1,0.048277022992184886
RTN4RL1,0.12223374341689518
RTN4RL2,-0.025893934738831403
RTN4R,-0.060272921304364846
RTP1,0.007208549448484596
RTP2,-0.035043419840145355
RTP3,0.0032080816632427825
RTP4,-0.0025927725152561937
RTTN,-0.03595149458128303
RUFY1,0.06598303310273318
RUFY2,-0.13128699696161433
RUFY3,0.05580914684060387
RUFY4,0.11182606991780807
RUNDC1,0.05401685603323519
SNX29P2,0.004001105071306017
RUNDC3A,-0.02084589957711412
RUNDC3B,0.0033298496150996363
RUNX1T1,-0.02480704762186569
RUNX1,-0.024222133724248675
RUNX2,-0.025260041936451743
RUNX3,-0.03177475500002843
RUSC1,-0.032299104517837685
RUSC2,0.013504648395523004
RUVBL1,0.009530570543760823
RUVBL2,0.060316211083944284
RWDD1,0.0285818009870975
RWDD2A,0.017097104497212162
RWDD2B,0.014491567739601445
RWDD3,0.08481102585572202
RWDD4,0.06694758616835195
RXFP1,0.07601634398829626
RXFP2,-0.014912134215573962
RXFP3,0.005405854117586586
RXFP4,-0.013480489356821241
RXRA,0.05467313596534803
RXRB,0.0056772095129336096
RXRG,-0.006630052179898744
RYBP,0.005327364620574776
RYK,-0.01556213534915024
RYR1,-0.035291763783559235
RYR2,-0.06404750586307734
RYR3,-0.02989564247049403
S100A10,-0.10450296870137216
S100A11,0.0383505378718342
S100A12,-0.006073485315817443
S100A13,0.03217242368751838
S100A14,-0.009330327553292708
S100A16,-0.09806782043800402
S100A1,-0.036574653146612124
S100A2,-0.03474760867850931
S100A3,-0.021921163155642444
S100A4,0.018819872375245187
S100A5,0.00019150029442580564
S100A6,-0.020621384733102675
S100A7A,-0.03293216905595502
S100A7,-0.024548285001178092
S100A8,-0.010254794372504622
S100A9,-0.0020345775258312506
S100B,0.033489731953573396
S100G,-0.014473523276377758
S100PBP,-0.011034090609712027
S100P,-0.050140041222945
S100Z,0.013368764054723047
S1PR1,0.01954530869031316
S1PR2,-0.010125905213664714
S1PR3,-0.017161157336356574
S1PR4,0.05577231354822859
S1PR5,0.0039474785389274165
SAA1,0.012299924274516464
SAA2,0.07599893281684124
SAA3P,-0.00583542471907791
SAA4,0.04270648053443875
SAAL1,-0.024862321374484436
SAC3D1,0.06029423265359566
SACM1L,0.03689151364116357
SACS,-0.09703157449688703
SAE1,-0.024082974953552036
SAFB2,0.01178509910863628
SAFB,-0.001255477602491621
SAGE1,0.14368655481890327
SAG,-0.042911617053084626
SALL1,-0.04963319190370764
SALL2,0.04361933046100146
SALL3,0.018008318631659134
SALL4,-0.007988609648973374
SAMD10,0.07932176674193786
SAMD11,-0.04688290562537767
SAMD12,-0.007793569364814589
SAMD13,-0.011636835283533254
SAMD14,0.00011527565861226958
SAMD3,-0.006438901003560814
SAMD4A,-0.1133511319196065
SAMD4B,-0.06447121019185859
SAMD5,-0.08791251212538084
SAMD7,-0.032115482782975026
SAMD8,-0.0598364906846024
SAMD9L,-0.04024888713689811
SAMD9,-0.09666971109787229
SAMHD1,-0.0202771676021137
SAMM50,-0.06471090315646408
SAMSN1,-0.0009785901928111324
SAP130,0.0013059196836093473
SAP18,0.07344937347754937
SAP30BP,-0.03891365303563518
SAP30L,0.0017600085809798445
SAP30,0.028902774554062545
PPP6R1,-0.04497818952924023
PPP6R2,0.03291010872464336
PPP6R3,-0.029472144127706497
SAR1A,0.03555160429682134
SAR1B,0.04421083342119474
SARDH,-0.006678691024909248
SARM1,-0.011308727586989826
SARNP,-0.005670089891009632
SARS2,0.05931301495425696
SARS,0.013911184711808685
SART1,0.06644696754190817
SART3,-0.12505321816602608
SASH1,0.01723721877410401
SASH3,0.02430594839738681
SASS6,-0.033397169174916225
SAT1,0.050060276295226615
SAT2,0.1414759988395408
SATB1,0.052841500398656586
SATB2,-0.13509950769720863
SATL1,0.08128333533935912
SAV1,-0.0026731477729512064
SBDS,0.03710633035859363
SBF1,0.09083638492546331
SBF2,-0.08277072447067117
SBK1,0.051031648494735196
SBK2,-0.034270649690712925
SBNO1,-0.11143935317096923
SBNO2,-0.11497761973462271
SBSN,0.017250398920354272
MSMO1,-0.03930712135538934
SC5D,0.01978031520438872
P3H4,-0.006137732906565146
SCAF1,-0.060987438129707576
SCAI,-0.037755963276250096
SCAMP1,-0.008881012086246169
SCAMP2,-0.013843325017851196
SCAMP3,-0.013478145092471229
SCAMP4,0.01405698815664707
SCAMP5,-0.0010205713286744226
SCAND2P,0.013938935142670382
ZBED9,-0.04200035078430002
SCAPER,-0.037548963673078924
SCAP,0.045577828522811496
SCARA3,0.07068538530654087
SCARA5,-0.008821294605809283
SCARB1,-0.021879324641876283
SCARB2,-0.006723170130414018
SCARF1,-0.04009849568339029
SCARF2,-0.03842024390303895
SCARNA10,-0.009929070720298385
SCARNA12,0.03560319757481233
SCARNA14,-0.03324772073737855
SCARNA1,0.02516968747406222
SCARNA22,0.07135045256999208
SCARNA23,0.19145871560755706
SCARNA2,0.08893093639808855
SCARNA3,-0.057322864008766614
SCARNA5,0.007389193664014916
SCARNA7,0.013044305955928084
SCARNA8,-0.025894413767770214
SCARNA9,-0.0022553073390881536
SCCPDH,-0.009774964173742564
SCD5,0.05155986180481853
SCD,0.055158783360225776
SCEL,-0.04814651636958436
SCFD1,0.0013938109949820348
SCFD2,-0.005208498547032771
SCG2,-0.0017164324170574766
SCG3,-0.004804612017742717
SCG5,-0.04155953816267927
SCGB1A1,0.11220242288805564
SCGB1C1,0.03235025154864871
SCGB1D1,0.015629366914954916
SCGB1D2,-0.0021988556330178903
SCGB1D4,0.022586302508853403
SCGB2A1,-0.07202145991628232
SCGB2A2,-0.022104152698645525
SCGB3A1,0.04337075205972688
SCGB3A2,-0.012079548992839114
SCGB2B2,0.06569875017673205
SCGN,-0.03968314435795344
SCHIP1,-0.006509143287284826
SCIN,-0.042193676859790384
SCLT1,-0.0433588620766224
SCLY,0.03446237902668882
SCMH1,0.091390744094309
SCML1,-0.026232046151223043
SCML2,-0.009634812474908676
SCML4,-0.0195763114910068
SCN10A,-0.028703938765605532
SCN11A,-0.01568171079989345
SCN1A,0.05818647317682377
SCN1B,-0.010269777192207178
SCN2A,-0.012723984420302117
SCN2B,-0.010285049352606941
SCN3A,-0.025144913432923667
SCN3B,-0.02809516593230451
SCN4A,-0.01934754600437821
SCN4B,0.04407009566524686
SCN5A,-0.04635900485537188
SCN7A,0.0014898474610849143
SCN8A,0.042381641732856974
SCN9A,-0.02678312233298157
SCNM1,0.0731238380889284
SCNN1A,0.04934366230613676
SCNN1B,-0.0016495222970307635
SCNN1D,-0.006241116632565984
SCNN1G,-0.0321503209247696
SCO1,-0.056605039719864164
SCO2,0.07866535237963158
SCOC,0.02676213022903355
SCP2,0.02065514517970803
SCPEP1,0.05210780611885898
SCRG1,0.17922290039471958
SCRIB,0.028597544379471106
SCRN1,0.0037707628953273916
SCRN2,0.11183114124090182
SCRN3,0.005165925891112435
SCRT1,-0.029826362938104804
SCRT2,-0.010066668041011478
SCTR,-0.0442028342912283
SCT,0.01584299258048807
SCUBE1,-0.009457266777046607
SCUBE2,-0.039552939362376714
SCUBE3,-0.02507683524058666
SCX,-0.020593084913978283
SCYL1,0.12559567613724085
SCYL2,-0.11031664282114013
SCYL3,-0.024874176023496244
SDAD1,0.0069092292073353505
SDC1,0.01934786599765103
SDC2,0.042627094133818245
SDC4,-0.014371139049689674
SDCBP2,-0.05361481159832968
SDCBP,-0.010330780881169389
NEMF,-0.07325788070097085
SDCCAG3,0.010795922141887173
SDCCAG8,0.026382419890318167
SDF2L1,0.050518909028457105
SDF2,0.007353677675431119
SDF4,0.023678683901417925
SDHAF1,0.013155452799351668
SDHAF2,0.052941163814167275
SDHAP1,-0.004627459908441956
SDHAP3,-0.03814368252521744
SDHA,0.010265681702054132
SDHB,0.06024666191038556
SDHC,-0.003682560275607851
SDHD,0.03219597941762666
SDK1,0.09195474373517605
SDK2,-0.05363987353248858
SDPR,0.004650782648020122
SDR16C5,-0.013161966248945592
SDR39U1,0.15135755534770254
SDR42E1,0.06724065592820529
SDR9C7,-0.01729047466854437
SDSL,-0.038982888897930765
SEBOX,0.031378639693525785
SEC11A,-0.0028184309589522733
SEC11C,0.007437870362009035
SEC13,0.061369937336331365
SEC14L1,-0.024803015241211524
SEC14L3,0.05576771856454624
SEC14L4,0.04836224680504504
SEC14L5,-0.003328474935009399
SEC16A,-0.06816192125243214
SEC16B,-0.12240106874340853
SEC1P,-0.03859968566942293
SEC22A,0.01173631153344043
SEC22B,-0.019063752318468793
SEC22C,0.06349372060669013
SEC23A,-0.0632866899339565
SEC23B,0.001167678613922346
SEC23IP,-0.0764839607328955
SEC24A,-0.07498307001815413
SEC24B,-0.061699554660571324
SEC24C,-0.013376555472232961
SEC24D,-0.018612685792604545
SEC31A,-0.0039120684515223944
SEC31B,-0.06930830361594392
SEC61A1,0.020341897610836455
SEC61A2,-0.012639612593357158
SEC61B,0.05708956486874728
SEC61G,-0.043714642004733975
